"id","jel"
"aer_99_2_29","I1"
"aer_99_2_30","I1"
"aer_99_2_38","I1"
"aer_99_2_39","I1"
"aer_99_2_40","I1"
"aer_99_2_83","I1"
"aer_99_2_86","I1"
"aer_99_2_88","I1"
"jep_27_1_10","I1"
"jep_27_2_10","I1"
"jep_28_4_9","I1"
"restud_79_2_4","I1"
"restud_80_2_9","I1"
"restud_81_2_2","I1"
"restud_81_4_1","I1"
"aejapp_2_1_1","I1"
"aejapp_3_3_8","I1"
"aejapp_5_2_9","I1"
"aejapp_5_4_3","I1"
"aejapp_6_1_1","I1"
"aejapp_6_1_2","I1"
"aejapp_6_1_4","I1"
"aejpol_3_1_5","I1"
"aejpol_3_3_1","I1"
"aejpol_3_3_2","I1"
"aejpol_4_1_1","I1"
"aejpol_4_1_5","I1"
"aejpol_4_1_7","I1"
"aejpol_4_3_7","I1"
"aejpol_5_3_1","I1"
"aejpol_5_4_1","I1"
"aejpol_5_4_5","I1"
"aejpol_6_1_2","I1"
"aejpol_6_2_6","I1"
"aejpol_6_2_9","I1"
"aejpol_6_3_10","I1"
"aejpol_6_3_4","I1"
"aejpol_6_4_3","I1"
"aer_100_1_7","I1"
"aer_100_2_46","I1"
"aer_100_4_4","I1"
"aer_100_5_17","I1"
"aer_101_3_36","I1"
"aer_101_3_62","I1"
"aer_101_3_70","I1"
"aer_101_3_72","I1"
"aer_101_5_7","I1"
"aer_102_3_63","I1"
"aer_102_3_89","I1"
"aer_102_4_20","I1"
"aer_102_5_9","I1"
"aer_102_7_4","I1"
"aer_103_1_6","I1"
"aer_103_3_75","I1"
"aer_103_3_77","I1"
"aer_103_5_10","I1"
"aer_103_7_1","I1"
"aer_103_7_17","I1"
"aer_104_10_13","I1"
"aer_104_12_3","I1"
"aer_104_5_34","I1"
"aer_104_5_55","I1"
"aer_104_5_57","I1"
"aer_104_5_72","I1"
"aer_104_7_9","I1"
"aer_105_1_6","I1"
"aer_105_1_7","I1"
"aer_96_4_1","I1"
"aer_96_4_4","I1"
"aer_99_1_15","I1"
"aer_99_2_28","I1"
"aer_99_2_38","I1"
"aer_99_4_9","I1"
"jep_27_1_10","I1"
"aejapp_2_1_1","I1"
"aejapp_5_2_1","I1"
"aejapp_6_1_4","I1"
"aejmac_4_3_4","I1"
"aejpol_3_1_3","I1"
"aejpol_3_3_1","I1"
"aejpol_3_3_2","I1"
"aejpol_4_3_7","I1"
"aejpol_5_3_1","I1"
"aer_101_7_7","I1"
"aer_102_3_86","I1"
"aer_102_3_87","I1"
"aer_102_3_88","I1"
"aer_102_3_89","I1"
"aer_102_6_23","I1"
"aer_102_6_24","I1"
"aer_102_6_9","I1"
"aer_103_2_5","I1"
"aer_103_4_2","I1"
"aer_104_10_13","I1"
"aer_104_12_3","I1"
"aer_104_5_34","I1"
"aer_104_5_40","I1"
"aer_104_5_50","I1"
"aer_104_5_56","I1"
"aer_104_5_57","I1"
"aer_104_7_2","I1"
"aer_104_7_9","I1"
"aer_105_1_6","I1"
"jep_28_2_9","I1"
"aejapp_6_1_4","I1"
"aejmac_6_3_2","I1"
"aer_102_6_9","I1"
"aer_104_12_3","I1"
"aer_104_5_56","I1"
"aer_104_7_2","I1"
"aer_104_7_9","I1"
"aejmac_6_3_2","I1"
"restud_81_1_14","I2"
"aejapp_1_1_6","I2"
"aejapp_1_1_7","I2"
"aejapp_1_3_2","I2"
"aejapp_1_4_3","I2"
"aejapp_1_4_4","I2"
"aejapp_2_1_5","I2"
"aejapp_2_2_10","I2"
"aejapp_2_2_4","I2"
"aejapp_2_2_9","I2"
"aejapp_2_3_6","I2"
"aejapp_2_3_9","I2"
"aejapp_3_1_4","I2"
"aejapp_3_2_1","I2"
"aejapp_3_2_3","I2"
"aejapp_3_3_10","I2"
"aejapp_3_3_2","I2"
"aejapp_3_3_7","I2"
"aejapp_4_1_5","I2"
"aejapp_4_2_10","I2"
"aejapp_4_3_2","I2"
"aejapp_4_4_10","I2"
"aejapp_5_1_2","I2"
"aejapp_5_3_10","I2"
"aejapp_5_3_2","I2"
"aejapp_5_3_3","I2"
"aejapp_6_1_10","I2"
"aejmac_3_3_4","I2"
"aejpol_3_1_2","I2"
"aejpol_3_2_6","I2"
"aejpol_3_3_3","I2"
"aejpol_4_4_6","I2"
"aejpol_5_2_2","I2"
"aer_100_2_26","I2"
"aer_100_2_31","I2"
"aer_100_2_43","I2"
"aer_100_2_45","I2"
"aer_100_2_49","I2"
"aer_100_2_50","I2"
"aer_100_2_51","I2"
"aer_100_2_52","I2"
"aer_100_2_54","I2"
"aer_101_3_95","I2"
"aer_101_3_96","I2"
"aer_101_4_15","I2"
"aer_101_4_25","I2"
"aer_101_5_4","I2"
"aer_101_6_15","I2"
"aer_101_6_2","I2"
"aer_102_3_48","I2"
"aer_102_3_52","I2"
"aer_102_4_3","I2"
"aer_102_5_10","I2"
"aer_102_5_2","I2"
"aer_102_6_20","I2"
"aer_102_7_16","I2"
"aer_102_7_20","I2"
"aer_103_2_13","I2"
"aer_103_3_46","I2"
"aer_103_4_6","I2"
"aer_103_6_1","I2"
"aer_104_11_11","I2"
"aer_104_5_10","I2"
"aer_104_5_63","I2"
"aer_104_5_87","I2"
"aer_104_5_88","I2"
"aer_104_5_89","I2"
"aer_104_5_90","I2"
"aer_104_8_12","I2"
"aer_105_1_4","I2"
"aer_96_4_13","I2"
"aer_96_4_2","I2"
"aer_96_5_23","I2"
"aer_97_3_17","I2"
"aer_98_2_60","I2"
"aer_98_2_61","I2"
"aer_98_2_90","I2"
"aer_98_3_5","I2"
"aer_98_4_19","I2"
"aer_98_5_16","I2"
"aer_98_5_5","I2"
"aer_99_2_26","I2"
"aer_99_2_27","I2"
"aer_99_2_3","I2"
"aer_99_4_12","I2"
"aer_99_5_1","I2"
"aer_99_5_12","I2"
"jep_27_2_8","I2"
"restud_79_1_2","I2"
"restud_79_2_14","I2"
"restud_81_1_3","I2"
"aejapp_1_1_2","I2"
"aejapp_1_1_4","I2"
"aejapp_1_1_6","I2"
"aejapp_1_1_7","I2"
"aejapp_1_3_6","I2"
"aejapp_1_4_6","I2"
"aejapp_2_1_2","I2"
"aejapp_2_1_9","I2"
"aejapp_2_2_8","I2"
"aejapp_2_3_9","I2"
"aejapp_2_4_3","I2"
"aejapp_2_4_6","I2"
"aejapp_3_2_4","I2"
"aejapp_3_2_7","I2"
"aejapp_3_3_6","I2"
"aejapp_4_1_1","I2"
"aejapp_4_1_2","I2"
"aejapp_4_1_3","I2"
"aejapp_4_1_4","I2"
"aejapp_4_1_9","I2"
"aejapp_4_3_5","I2"
"aejapp_4_4_4","I2"
"aejapp_4_4_5","I2"
"aejapp_4_4_9","I2"
"aejapp_5_3_10","I2"
"aejapp_5_3_3","I2"
"aejapp_5_3_9","I2"
"aejapp_5_4_1","I2"
"aejapp_5_4_2","I2"
"aejapp_6_1_6","I2"
"aejapp_6_2_5","I2"
"aejapp_6_2_6","I2"
"aejapp_6_3_10","I2"
"aejapp_6_3_2","I2"
"aejapp_6_3_3","I2"
"aejapp_6_4_10","I2"
"aejpol_1_1_4","I2"
"aejpol_1_1_7","I2"
"aejpol_1_2_1","I2"
"aejpol_2_1_1","I2"
"aejpol_2_2_8","I2"
"aejpol_2_4_5","I2"
"aejpol_3_2_5","I2"
"aejpol_4_3_4","I2"
"aejpol_4_4_9","I2"
"aejpol_5_2_9","I2"
"aejpol_6_3_5","I2"
"aejpol_6_4_6","I2"
"aer_100_2_38","I2"
"aer_100_2_47","I2"
"aer_100_2_53","I2"
"aer_100_2_55","I2"
"aer_100_2_56","I2"
"aer_100_2_67","I2"
"aer_100_2_68","I2"
"aer_100_4_22","I2"
"aer_100_5_7","I2"
"aer_101_1_16","I2"
"aer_101_1_9","I2"
"aer_101_3_84","I2"
"aer_101_3_85","I2"
"aer_101_3_86","I2"
"aer_101_7_6","I2"
"aer_102_3_48","I2"
"aer_102_5_2","I2"
"aer_102_7_14","I2"
"aer_102_7_20","I2"
"aer_102_7_3","I2"
"aer_103_3_24","I2"
"aer_103_3_74","I2"
"aer_103_3_80","I2"
"aer_103_4_6","I2"
"aer_103_6_1","I2"
"aer_104_3_7","I2"
"aer_104_5_35","I2"
"aer_104_5_68","I2"
"aer_104_5_69","I2"
"aer_104_5_70","I2"
"aer_104_5_87","I2"
"aer_104_5_88","I2"
"aer_104_5_89","I2"
"aer_104_6_10","I2"
"aer_104_9_1","I2"
"aer_104_9_2","I2"
"aer_104_9_5","I2"
"aer_96_4_2","I2"
"aer_96_4_20","I2"
"aer_98_2_91","I2"
"aer_98_2_92","I2"
"aer_98_4_14","I2"
"aer_98_4_19","I2"
"aer_98_5_16","I2"
"aer_99_1_21","I2"
"aer_99_1_7","I2"
"aer_99_2_85","I2"
"aer_99_3_18","I2"
"aer_99_4_12","I2"
"jep_27_2_6","I2"
"jep_27_2_7","I2"
"jep_28_3_10","I2"
"restud_79_1_13","I2"
"restud_79_2_14","I2"
"aejapp_1_1_2","I2"
"aejapp_2_2_2","I2"
"aejapp_2_2_3","I2"
"aejapp_2_3_8","I2"
"aejapp_2_4_2","I2"
"aejapp_2_4_3","I2"
"aejapp_2_4_6","I2"
"aejapp_3_2_4","I2"
"aejapp_3_2_7","I2"
"aejapp_3_3_6","I2"
"aejapp_4_1_4","I2"
"aejapp_4_4_5","I2"
"aejapp_4_4_9","I2"
"aejapp_5_2_2","I2"
"aejapp_5_4_1","I2"
"aejapp_5_4_2","I2"
"aejapp_5_4_8","I2"
"aejapp_6_1_6","I2"
"aejapp_6_2_5","I2"
"aejapp_6_3_10","I2"
"aejapp_6_3_2","I2"
"aejapp_6_4_1","I2"
"aejapp_6_4_10","I2"
"aejapp_6_4_4","I2"
"aejmac_4_3_5","I2"
"aejmic_6_4_13","I2"
"aejpol_1_1_11","I2"
"aejpol_1_2_1","I2"
"aejpol_2_1_1","I2"
"aejpol_2_2_8","I2"
"aejpol_2_4_5","I2"
"aejpol_3_2_5","I2"
"aejpol_4_4_9","I2"
"aejpol_5_2_9","I2"
"aejpol_5_3_5","I2"
"aejpol_6_3_2","I2"
"aejpol_6_3_5","I2"
"aejpol_6_3_8","I2"
"aejpol_6_4_5","I2"
"aejpol_6_4_6","I2"
"aer_100_2_37","I2"
"aer_100_2_48","I2"
"aer_101_1_16","I2"
"aer_101_3_97","I2"
"aer_101_5_10","I2"
"aer_101_6_7","I2"
"aer_102_5_16","I2"
"aer_102_5_6","I2"
"aer_103_3_38","I2"
"aer_103_3_72","I2"
"aer_103_3_73","I2"
"aer_103_5_14","I2"
"aer_103_6_1","I2"
"aer_103_6_2","I2"
"aer_104_3_7","I2"
"aer_104_3_9","I2"
"aer_104_5_35","I2"
"aer_104_5_68","I2"
"aer_104_5_69","I2"
"aer_104_5_70","I2"
"aer_104_6_10","I2"
"aer_98_3_5","I2"
"aer_99_1_7","I2"
"aer_99_2_85","I2"
"aer_99_5_11","I2"
"jep_27_2_10","I2"
"jep_27_2_6","I2"
"jep_27_2_7","I2"
"restud_79_2_14","I2"
"restud_79_3_8","I2"
"aejapp_5_4_8","I2"
"aejapp_6_1_6","I2"
"aejapp_6_2_5","I2"
"aejapp_6_4_10","I2"
"aejapp_6_4_4","I2"
"aejpol_5_3_5","I2"
"aejpol_6_3_2","I2"
"aejpol_6_3_8","I2"
"aejpol_6_4_5","I2"
"aejpol_6_4_6","I2"
"aer_100_2_37","I2"
"aer_100_2_46","I2"
"aer_101_6_7","I2"
"aer_103_1_3","I2"
"aer_103_3_72","I2"
"aer_103_3_73","I2"
"aer_103_5_10","I2"
"aer_103_6_2","I2"
"aer_104_3_9","I2"
"aer_99_2_85","I2"
"restud_80_1_10","I2"
"aejpol_6_4_5","I2"
"aer_103_1_3","I2"
"aer_103_3_85","I2"
"restud_79_4_8","I3"
"aejapp_3_2_2","I3"
"aejapp_4_2_3","I3"
"aejapp_5_1_9","I3"
"aejpol_1_2_8","I3"
"aejpol_4_4_4","I3"
"aejpol_5_3_6","I3"
"aejpol_6_4_2","I3"
"aer_102_1_9","I3"
"aer_103_1_15","I3"
"aer_103_3_37","I3"
"aer_103_3_40","I3"
"aer_98_2_64","I3"
"aer_98_2_65","I3"
"aer_98_2_66","I3"
"aer_98_4_25","I3"
"aer_99_2_46","I3"
"aer_99_2_7","I3"
"jep_27_4_10","I3"
"aejapp_2_4_1","I3"
"aejapp_6_3_4","I3"
"aejmac_2_1_6","I3"
"aejmic_4_4_1","I3"
"aejpol_1_1_5","I3"
"aejpol_2_2_6","I3"
"aejpol_3_2_2","I3"
"aejpol_3_3_7","I3"
"aejpol_4_4_3","I3"
"aejpol_4_4_4","I3"
"aejpol_5_1_8","I3"
"aejpol_5_2_8","I3"
"aejpol_6_3_11","I3"
"aer_100_2_39","I3"
"aer_102_1_16","I3"
"aer_102_2_18","I3"
"aer_102_3_45","I3"
"aer_102_4_2","I3"
"aer_102_5_11","I3"
"aer_103_1_15","I3"
"aer_103_3_37","I3"
"aer_103_3_79","I3"
"aer_103_7_12","I3"
"aer_104_11_5","I3"
"aer_96_4_3","I3"
"aer_97_5_2","I3"
"aer_98_5_19","I3"
"aer_98_5_5","I3"
"aer_99_1_19","I3"
"jep_27_4_10","I3"
"jep_28_3_12","I3"
"jep_28_3_7","I3"
"aejapp_1_1_3","I3"
"aejapp_1_3_6","I3"
"aejapp_1_4_5","I3"
"aejapp_2_1_4","I3"
"aejapp_4_1_7","I3"
"aejapp_5_1_8","I3"
"aejapp_6_2_9","I3"
"aejmac_1_2_4","I3"
"aejpol_2_2_1","I3"
"aejpol_3_2_2","I3"
"aejpol_3_3_7","I3"
"aejpol_4_3_5","I3"
"aejpol_5_1_8","I3"
"aer_101_7_9","I3"
"aer_102_1_16","I3"
"aer_102_4_2","I3"
"aer_103_3_79","I3"
"aer_103_6_5","I3"
"aer_104_6_13","I3"
"aer_98_2_81","I3"
"aer_98_3_21","I3"
"aer_98_5_19","I3"
"aer_99_2_22","I3"
"aer_99_2_86","I3"
"jep_28_3_7","I3"
"aejapp_2_1_4","I3"
"aejapp_3_2_6","I3"
"aejapp_3_3_1","I3"
"aejapp_5_4_3","I3"
"aejpol_6_3_10","I3"
"aejpol_6_4_3","I3"
"aer_100_1_1","I3"
"aer_102_5_6","I3"
"aer_103_3_28","I3"
"aer_103_3_38","I3"
"aer_103_3_77","I3"
"aer_103_5_14","I3"
"aer_104_5_3","I3"
"aer_104_5_55","I3"
"aer_104_7_11","I3"
"aer_104_9_4","I3"
"jep_27_2_10","I3"
"restud_80_4_3","I3"
"aejapp_5_4_8","I3"
"aejpol_3_1_3","I3"
"aer_100_1_1","I3"
"aer_103_3_38","I3"
"aer_103_3_72","I3"
"jep_28_4_4","I3"
"aejapp_5_4_8","I3"
"aejpol_6_4_5","I3"
"aer_103_3_72","I3"
"restud_79_1_8","J0"
"aejapp_1_2_5","J0"
"restud_79_4_8","J0"
"aejapp_1_1_11","J1"
"aejapp_1_1_9","J1"
"aejapp_1_2_1","J1"
"aejapp_1_2_6","J1"
"aejapp_1_3_5","J1"
"aejapp_2_1_7","J1"
"aejapp_2_3_10","J1"
"aejapp_2_4_10","J1"
"aejapp_3_3_4","J1"
"aejapp_3_3_5","J1"
"aejapp_4_3_10","J1"
"aejapp_4_3_9","J1"
"aejapp_4_4_1","J1"
"aejapp_6_1_7","J1"
"aejapp_6_1_9","J1"
"aejapp_6_2_8","J1"
"aejapp_6_3_8","J1"
"aejapp_6_4_2","J1"
"aejapp_6_4_8","J1"
"aejmac_1_1_7","J1"
"aejmac_6_3_1","J1"
"aejmic_1_1_7","J1"
"aejmic_3_1_7","J1"
"aejmic_3_2_10","J1"
"aejmic_4_3_6","J1"
"aejpol_3_2_4","J1"
"aejpol_3_4_7","J1"
"aejpol_5_3_7","J1"
"aer_100_1_4","J1"
"aer_100_2_44","J1"
"aer_100_2_60","J1"
"aer_100_2_69","J1"
"aer_100_4_19","J1"
"aer_101_3_65","J1"
"aer_101_3_66","J1"
"aer_101_3_92","J1"
"aer_101_4_13","J1"
"aer_101_7_13","J1"
"aer_102_3_43","J1"
"aer_102_3_99","J1"
"aer_102_4_11","J1"
"aer_102_5_3","J1"
"aer_103_3_10","J1"
"aer_103_3_41","J1"
"aer_103_3_42","J1"
"aer_103_3_48","J1"
"aer_103_3_49","J1"
"aer_103_3_64","J1"
"aer_103_3_71","J1"
"aer_103_3_91","J1"
"aer_103_6_6","J1"
"aer_104_1_9","J1"
"aer_104_10_9","J1"
"aer_104_11_1","J1"
"aer_104_3_8","J1"
"aer_104_4_1","J1"
"aer_104_5_38","J1"
"aer_104_5_42","J1"
"aer_104_5_43","J1"
"aer_104_5_58","J1"
"aer_104_5_61","J1"
"aer_104_5_64","J1"
"aer_104_5_65","J1"
"aer_104_6_12","J1"
"aer_104_7_6","J1"
"aer_96_5_11","J1"
"aer_96_5_16","J1"
"aer_97_1_21","J1"
"aer_98_1_12","J1"
"aer_98_2_52","J1"
"aer_98_2_67","J1"
"aer_98_2_68","J1"
"aer_98_2_69","J1"
"aer_98_2_79","J1"
"aer_98_2_83","J1"
"aer_98_2_85","J1"
"aer_98_2_86","J1"
"aer_99_2_24","J1"
"aer_99_2_42","J1"
"aer_99_2_43","J1"
"aer_99_2_84","J1"
"restud_81_1_8","J1"
"aejapp_1_2_1","J1"
"aejapp_1_2_4","J1"
"aejapp_1_3_2","J1"
"aejapp_1_3_5","J1"
"aejapp_1_3_8","J1"
"aejapp_2_1_3","J1"
"aejapp_2_1_5","J1"
"aejapp_2_1_7","J1"
"aejapp_2_2_4","J1"
"aejapp_2_4_10","J1"
"aejapp_3_1_2","J1"
"aejapp_3_1_3","J1"
"aejapp_3_1_4","J1"
"aejapp_3_1_8","J1"
"aejapp_3_2_1","J1"
"aejapp_3_2_2","J1"
"aejapp_3_2_3","J1"
"aejapp_3_3_10","J1"
"aejapp_3_3_2","J1"
"aejapp_3_3_5","J1"
"aejapp_3_3_7","J1"
"aejapp_3_4_3","J1"
"aejapp_4_2_3","J1"
"aejapp_4_3_10","J1"
"aejapp_4_3_2","J1"
"aejapp_4_3_9","J1"
"aejapp_4_4_1","J1"
"aejapp_4_4_7","J1"
"aejapp_5_1_2","J1"
"aejapp_5_2_3","J1"
"aejapp_5_2_4","J1"
"aejapp_5_3_2","J1"
"aejapp_5_3_5","J1"
"aejapp_5_3_7","J1"
"aejapp_6_1_10","J1"
"aejapp_6_1_7","J1"
"aejapp_6_3_6","J1"
"aejapp_6_4_2","J1"
"aejmac_1_1_7","J1"
"aejmac_1_2_7","J1"
"aejmac_3_2_7","J1"
"aejmac_6_2_4","J1"
"aejmic_1_1_7","J1"
"aejmic_3_1_7","J1"
"aejmic_3_2_10","J1"
"aejmic_5_2_2","J1"
"aejpol_1_2_8","J1"
"aejpol_2_2_7","J1"
"aejpol_2_3_2","J1"
"aejpol_3_1_2","J1"
"aejpol_3_2_4","J1"
"aejpol_3_2_6","J1"
"aejpol_3_3_3","J1"
"aejpol_3_3_8","J1"
"aejpol_4_4_6","J1"
"aejpol_5_1_7","J1"
"aejpol_5_3_6","J1"
"aejpol_6_2_10","J1"
"aejpol_6_4_2","J1"
"aer_100_1_4","J1"
"aer_100_1_5","J1"
"aer_100_2_26","J1"
"aer_100_2_29","J1"
"aer_100_2_40","J1"
"aer_100_2_43","J1"
"aer_100_2_44","J1"
"aer_100_2_45","J1"
"aer_100_2_61","J1"
"aer_100_2_70","J1"
"aer_100_4_19","J1"
"aer_100_4_25","J1"
"aer_101_3_3","J1"
"aer_101_3_4","J1"
"aer_101_3_52","J1"
"aer_101_3_61","J1"
"aer_101_3_67","J1"
"aer_101_3_68","J1"
"aer_101_3_81","J1"
"aer_101_3_92","J1"
"aer_101_3_95","J1"
"aer_101_3_96","J1"
"aer_101_4_15","J1"
"aer_101_4_24","J1"
"aer_101_4_25","J1"
"aer_101_5_5","J1"
"aer_101_7_16","J1"
"aer_102_3_43","J1"
"aer_102_3_88","J1"
"aer_102_3_93","J1"
"aer_102_3_98","J1"
"aer_102_3_99","J1"
"aer_102_7_10","J1"
"aer_102_7_16","J1"
"aer_103_1_16","J1"
"aer_103_2_13","J1"
"aer_103_3_10","J1"
"aer_103_3_40","J1"
"aer_103_3_45","J1"
"aer_103_3_46","J1"
"aer_103_3_48","J1"
"aer_103_3_50","J1"
"aer_103_3_71","J1"
"aer_103_3_76","J1"
"aer_103_3_78","J1"
"aer_103_5_8","J1"
"aer_103_6_6","J1"
"aer_103_7_13","J1"
"aer_104_10_4","J1"
"aer_104_11_11","J1"
"aer_104_12_5","J1"
"aer_104_5_38","J1"
"aer_104_5_42","J1"
"aer_104_5_43","J1"
"aer_104_5_58","J1"
"aer_104_5_59","J1"
"aer_104_5_60","J1"
"aer_104_5_61","J1"
"aer_104_5_62","J1"
"aer_104_5_63","J1"
"aer_104_5_64","J1"
"aer_104_6_12","J1"
"aer_104_7_6","J1"
"aer_104_8_12","J1"
"aer_96_4_13","J1"
"aer_96_5_17","J1"
"aer_96_5_23","J1"
"aer_97_1_14","J1"
"aer_97_3_17","J1"
"aer_98_1_12","J1"
"aer_98_2_60","J1"
"aer_98_2_61","J1"
"aer_98_2_62","J1"
"aer_98_2_64","J1"
"aer_98_2_65","J1"
"aer_98_2_67","J1"
"aer_98_2_68","J1"
"aer_98_2_70","J1"
"aer_98_2_77","J1"
"aer_98_2_83","J1"
"aer_98_2_86","J1"
"aer_98_4_12","J1"
"aer_98_5_21","J1"
"aer_99_1_18","J1"
"aer_99_1_6","J1"
"aer_99_2_18","J1"
"aer_99_2_25","J1"
"aer_99_2_26","J1"
"aer_99_2_27","J1"
"aer_99_2_3","J1"
"aer_99_2_31","J1"
"aer_99_2_33","J1"
"aer_99_2_37","J1"
"aer_99_2_4","J1"
"aer_99_2_41","J1"
"aer_99_2_54","J1"
"aer_99_2_7","J1"
"aer_99_3_10","J1"
"aer_99_3_16","J1"
"aer_99_3_23","J1"
"aer_99_5_1","J1"
"aer_99_5_18","J1"
"jep_28_4_10","J1"
"restud_79_2_8","J1"
"restud_79_3_6","J1"
"restud_80_2_6","J1"
"restud_81_1_3","J1"
"restud_81_1_8","J1"
"aejapp_1_1_4","J1"
"aejapp_1_1_6","J1"
"aejapp_1_3_1","J1"
"aejapp_1_4_6","J1"
"aejapp_2_1_2","J1"
"aejapp_2_1_3","J1"
"aejapp_2_1_9","J1"
"aejapp_2_2_1","J1"
"aejapp_2_2_8","J1"
"aejapp_2_3_9","J1"
"aejapp_3_1_1","J1"
"aejapp_3_1_4","J1"
"aejapp_4_1_10","J1"
"aejapp_4_1_2","J1"
"aejapp_4_1_9","J1"
"aejapp_4_2_1","J1"
"aejapp_4_2_3","J1"
"aejapp_4_2_9","J1"
"aejapp_4_3_5","J1"
"aejapp_5_1_2","J1"
"aejapp_5_1_6","J1"
"aejapp_5_2_6","J1"
"aejapp_5_3_10","J1"
"aejapp_5_3_3","J1"
"aejapp_6_1_7","J1"
"aejapp_6_3_3","J1"
"aejapp_6_3_5","J1"
"aejapp_6_3_6","J1"
"aejapp_6_4_2","J1"
"aejmac_5_1_6","J1"
"aejmic_3_1_7","J1"
"aejmic_3_2_10","J1"
"aejmic_4_4_1","J1"
"aejpol_1_1_5","J1"
"aejpol_2_3_2","J1"
"aejpol_3_1_2","J1"
"aejpol_3_2_6","J1"
"aejpol_3_4_4","J1"
"aejpol_4_3_4","J1"
"aejpol_4_4_2","J1"
"aejpol_4_4_4","J1"
"aejpol_5_1_6","J1"
"aejpol_5_1_7","J1"
"aejpol_5_3_6","J1"
"aejpol_6_3_11","J1"
"aer_100_2_38","J1"
"aer_100_2_40","J1"
"aer_100_2_67","J1"
"aer_100_2_68","J1"
"aer_100_4_16","J1"
"aer_100_4_21","J1"
"aer_100_4_25","J1"
"aer_101_1_9","J1"
"aer_101_3_3","J1"
"aer_101_3_69","J1"
"aer_101_3_7","J1"
"aer_101_3_71","J1"
"aer_101_3_96","J1"
"aer_101_4_6","J1"
"aer_101_5_8","J1"
"aer_101_7_6","J1"
"aer_102_3_46","J1"
"aer_102_3_50","J1"
"aer_102_3_93","J1"
"aer_102_3_97","J1"
"aer_102_4_5","J1"
"aer_103_1_15","J1"
"aer_103_2_13","J1"
"aer_103_3_11","J1"
"aer_103_3_24","J1"
"aer_103_3_29","J1"
"aer_103_3_40","J1"
"aer_103_3_44","J1"
"aer_103_3_46","J1"
"aer_103_3_70","J1"
"aer_103_3_74","J1"
"aer_103_3_80","J1"
"aer_103_3_94","J1"
"aer_103_4_6","J1"
"aer_103_6_12","J1"
"aer_103_6_6","J1"
"aer_104_1_3","J1"
"aer_104_11_11","J1"
"aer_104_2_9","J1"
"aer_104_5_38","J1"
"aer_104_5_39","J1"
"aer_104_5_60","J1"
"aer_104_5_62","J1"
"aer_104_7_6","J1"
"aer_96_4_16","J1"
"aer_96_5_23","J1"
"aer_97_4_8","J1"
"aer_97_5_2","J1"
"aer_98_1_11","J1"
"aer_98_2_64","J1"
"aer_98_2_65","J1"
"aer_98_2_66","J1"
"aer_98_2_68","J1"
"aer_98_2_77","J1"
"aer_98_4_16","J1"
"aer_98_5_5","J1"
"aer_99_2_19","J1"
"aer_99_2_26","J1"
"aer_99_2_27","J1"
"aer_99_2_5","J1"
"aer_99_2_60","J1"
"aer_99_2_63","J1"
"aer_99_3_18","J1"
"aer_99_4_12","J1"
"aer_99_4_7","J1"
"restud_79_2_8","J1"
"restud_79_3_9","J1"
"restud_81_1_3","J1"
"aejapp_1_3_6","J1"
"aejapp_2_1_2","J1"
"aejapp_2_1_9","J1"
"aejapp_2_2_2","J1"
"aejapp_2_4_2","J1"
"aejapp_3_2_7","J1"
"aejapp_3_3_6","J1"
"aejapp_4_1_10","J1"
"aejapp_4_1_4","J1"
"aejapp_4_2_1","J1"
"aejapp_4_2_3","J1"
"aejapp_4_4_5","J1"
"aejapp_5_1_2","J1"
"aejapp_5_2_6","J1"
"aejapp_6_3_2","J1"
"aejapp_6_3_6","J1"
"aejapp_6_4_1","J1"
"aejmac_5_1_6","J1"
"aejmic_2_4_7","J1"
"aejpol_2_4_4","J1"
"aejpol_3_1_5","J1"
"aejpol_3_2_1","J1"
"aejpol_3_2_5","J1"
"aejpol_3_3_7","J1"
"aejpol_5_4_1","J1"
"aejpol_6_2_6","J1"
"aejpol_6_2_9","J1"
"aejpol_6_3_11","J1"
"aejpol_6_3_4","J1"
"aejpol_6_3_6","J1"
"aer_100_1_12","J1"
"aer_100_1_7","J1"
"aer_100_2_38","J1"
"aer_100_2_40","J1"
"aer_101_1_9","J1"
"aer_101_2_5","J1"
"aer_101_3_3","J1"
"aer_101_3_5","J1"
"aer_101_3_62","J1"
"aer_101_3_70","J1"
"aer_101_3_97","J1"
"aer_101_5_21","J1"
"aer_103_1_15","J1"
"aer_103_1_18","J1"
"aer_103_3_46","J1"
"aer_103_3_70","J1"
"aer_103_3_79","J1"
"aer_103_3_80","J1"
"aer_103_3_94","J1"
"aer_103_6_1","J1"
"aer_104_11_11","J1"
"aer_104_5_68","J1"
"aer_104_5_70","J1"
"aer_97_5_5","J1"
"aer_98_2_63","J1"
"aer_98_2_78","J1"
"aer_98_5_19","J1"
"aer_99_2_22","J1"
"aer_99_2_5","J1"
"aer_99_2_63","J1"
"aer_99_2_86","J1"
"aer_99_4_7","J1"
"restud_79_2_14","J1"
"restud_79_3_7","J1"
"aejapp_2_1_1","J1"
"aejapp_2_1_4","J1"
"aejapp_5_2_1","J1"
"aejapp_6_4_1","J1"
"aejpol_2_1_7","J1"
"aejpol_3_3_1","J1"
"aejpol_5_3_5","J1"
"aejpol_6_3_10","J1"
"aer_100_2_38","J1"
"aer_102_5_6","J1"
"aer_103_3_73","J1"
"aer_103_3_79","J1"
"aer_103_5_10","J1"
"aer_104_3_9","J1"
